userID,prod_ID,rating,prod_name,imgurl
A2NOW4U7W3F7RI,B00CPK7U60,5.0,"USB C Charger, iClever 30W Type C Wall Charger with Power Delivery for iPad Pro 2018, iPhone XS/XS Max/XR/X/8/8 Plus, MacBook 2015/2016, Nintendo Switch, Nexus 5X/6P, LG G5/G6, Pixel C/3/2/XL and more","['https://images-na.ssl-images-amazon.com/images/I/41htgqVsS1L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VdaG6Tt0L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/512w7RAhepL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51dWKHlGxWL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/517wJ9xuHtL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41V4aKPKKZL._SX38_SY50_CR,0,0,38,50_.jpg']"
ASTJR9Q07MHDO,B00CQ27UNU,5.0,I Need Lovely 3D Red Minnie Mouse Soft Silicon Case Cover Compatible for Samsung Galaxy S4 SIV i9500 With 3D Minnie Mouse Stylus Pen,[]
A1OZZ1VZHN9QRO,B00CQI0LDU,4.0,niceEshop(TM) Black/Beige Tote Handbag W/Gold Chain Silicone Soft Case Cover for the Samsung Galaxy S4 SIV i9500,"['https://images-na.ssl-images-amazon.com/images/I/41T6Xj8S9PL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41npMC-SNtL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51LgblEODFL._SX38_SY50_CR,0,0,38,50_.jpg']"
A3NHUQ33CFH3VM,B00CR6O2EA,2.0,Aerb&reg; USB DUAL Cradle Desktop Charger Sync Data Charging Dock Station with Spare Battery Charge Slot for Samsung Galaxy S4 i9500,"['https://images-na.ssl-images-amazon.com/images/I/41vdyWMNp9L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uNQdbd2VL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411fgArFf4L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41elnM4rs%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Gf723zJrL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lluJj8OAL._SX38_SY50_CR,0,0,38,50_.jpg']"
A25C2M3QF9G7OQ,B00CR6O2EA,4.0,Aerb&reg; USB DUAL Cradle Desktop Charger Sync Data Charging Dock Station with Spare Battery Charge Slot for Samsung Galaxy S4 i9500,"['https://images-na.ssl-images-amazon.com/images/I/41vdyWMNp9L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uNQdbd2VL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411fgArFf4L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41elnM4rs%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Gf723zJrL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lluJj8OAL._SX38_SY50_CR,0,0,38,50_.jpg']"
A18U49406IPPIJ,B00CR6O2EA,5.0,Aerb&reg; USB DUAL Cradle Desktop Charger Sync Data Charging Dock Station with Spare Battery Charge Slot for Samsung Galaxy S4 i9500,"['https://images-na.ssl-images-amazon.com/images/I/41vdyWMNp9L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uNQdbd2VL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411fgArFf4L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41elnM4rs%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Gf723zJrL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lluJj8OAL._SX38_SY50_CR,0,0,38,50_.jpg']"
A36K2N527TXXJN,B00CR6O2EA,5.0,Aerb&reg; USB DUAL Cradle Desktop Charger Sync Data Charging Dock Station with Spare Battery Charge Slot for Samsung Galaxy S4 i9500,"['https://images-na.ssl-images-amazon.com/images/I/41vdyWMNp9L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uNQdbd2VL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411fgArFf4L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41elnM4rs%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Gf723zJrL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lluJj8OAL._SX38_SY50_CR,0,0,38,50_.jpg']"
A2NOW4U7W3F7RI,B00CR6O2EA,5.0,Aerb&reg; USB DUAL Cradle Desktop Charger Sync Data Charging Dock Station with Spare Battery Charge Slot for Samsung Galaxy S4 i9500,"['https://images-na.ssl-images-amazon.com/images/I/41vdyWMNp9L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uNQdbd2VL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411fgArFf4L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41elnM4rs%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Gf723zJrL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lluJj8OAL._SX38_SY50_CR,0,0,38,50_.jpg']"
A3AYSYSLHU26U9,B00CRWKNME,5.0,Samsung Galaxy S4 Wireless S Charger Kit (inductive type) &ndash; Wireless Charging Black Cover &amp; Pad,"['https://images-na.ssl-images-amazon.com/images/I/51dbskcdVcL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DwVRWLX6L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31bh%2BlhL%2BdL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31qV1wsCjXL._SX38_SY50_CR,0,0,38,50_.jpg']"
A2WLNSZ9U0T1S3,B00CS4WRDO,3.0,Boostcase BCH1500IP5-WHT Hybrid Snap Case and Attachable 1500mAh Extended Battery Sleeve for iPhone 5 - Retail Packaging - White,"['https://images-na.ssl-images-amazon.com/images/I/31RDPpBzcLL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31xEXgwLd%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31bJDYY5duL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41-i8%2BcyZWL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RUi0A2PVL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DnfIEB32L._SX38_SY50_CR,0,0,38,50_.jpg']"
AXGU1QV70M0UL,B00CSM6H78,5.0,Hakuna Matata Lion King Nebula Sky for Iphone and Samsung Galaxy Case (Samsung Galaxy S4 black),[]
A3PCEB9ND82AGE,B00CT4DHAK,5.0,"iPhone 5C Case, Spigen Apple iPhone 5C Case Matte [+Screen Protector] [Non-Slip] [Ultra Fit] [Smooth Black] PremiumJapanese Screen Protector Included + Premium Non-Slip Grip Matte Hard Case for iPhone 5C - ECO-Friendly Packaging - SF Smooth Black (SGP10345)","['https://images-na.ssl-images-amazon.com/images/I/51%2ByuMpzi-L._SX38_SY50_CR,0,0,38,50_.jpg']"
A1901NTE8LFJF6,B00CTVIWQW,3.0,"Samsung Galaxy Note 3 Screen Protector, Skinomi TechSkin Full Coverage Screen Protector for Samsung Galaxy Note 3 Clear HD Anti-Bubble Film","['https://images-na.ssl-images-amazon.com/images/I/51pzQrfH49L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41jDTLTRpRL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41wx8MEizKL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5178wkj-tBL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/511omQLJkQL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51gg5niAM2L._SX38_SY50_CR,0,0,38,50_.jpg']"
A3AYSYSLHU26U9,B00CU7FO5C,5.0,Qi Standard Wireless charging Receiver for SAMSUNG Galaxy S4,"['https://images-na.ssl-images-amazon.com/images/I/41GQZjfVwoL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dhGFj1uDL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cEjB8TdPL._SX38_SY50_CR,0,0,38,50_.jpg']"
AIH05X9KBQWX4,B00CUQJ6IE,2.0,BLU Studio 5.0 Unlocked Dual Sim Phone--U.S. Warranty (Black),"['https://images-na.ssl-images-amazon.com/images/I/31iDSa9xt1L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IpbmNt-RL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Gjr%2BAms2L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21G6ToOB9rL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41rJ1mgIjcL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Wm-3V9fhL._SX38_SY50_CR,0,0,38,50_.jpg']"
A10UHQH1YL5Q6B,B00CWGZFW8,4.0,HRWireless Hard Design Cover Case for Nokia Lumia 521 - Retail Packaging - Purple Lily,"['https://images-na.ssl-images-amazon.com/images/I/41SVBU8MjlL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iRG7AEtfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41mgKFgbBlL._SX38_SY50_CR,0,0,38,50_.jpg']"
AX05DBU8IRUWY,B00CXZHXTG,5.0,"Echo Dot Battery Charger, ZeroLemon 10000mAh Battery Charging Base Rechargeable Battery Case for &ldquo;2nd Generation Echo Dot&rdquo; &ndash; White","['https://images-na.ssl-images-amazon.com/images/I/51OCbCe1BDL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41hQUQQaOvL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Twc3c6TIL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41p%2BY6wLDVL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41TRJGA25NL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/614u%2BQ3k1KL._SS40_.jpg']"
AYB4ELCS5AM8P,B00CXZHXTG,5.0,"Echo Dot Battery Charger, ZeroLemon 10000mAh Battery Charging Base Rechargeable Battery Case for &ldquo;2nd Generation Echo Dot&rdquo; &ndash; White","['https://images-na.ssl-images-amazon.com/images/I/51OCbCe1BDL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41hQUQQaOvL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Twc3c6TIL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41p%2BY6wLDVL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41TRJGA25NL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/614u%2BQ3k1KL._SS40_.jpg']"
A2CIQ4VXTSDAD3,B00CY463BA,5.0,Blue Monkey Silicone Case Cover for Samsung Galaxy S2 Epic Touch D710 + Pen Stylus,"['https://images-na.ssl-images-amazon.com/images/I/316WVdyCcfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51s7Bzb7UEL._SX38_SY50_CR,0,0,38,50_.jpg']"
A3PNMCK6I6ZWPC,B00CYHHDBG,5.0,Zeimax&reg; UV Case for iPhone 5 5S &ndash; California,[]
AHR2E9TC9IGEP,B00CZ4R7MI,2.0,NEEWER S Pattern Sense LED Flash Light Hard Case Cover for Samsung Galaxy Note II N7100 (Black),"['https://images-na.ssl-images-amazon.com/images/I/41ffD-VPlkL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51oqJI8yDSL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41rSbBQaDxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Zk3oUUbpL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51RsuW9EHUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51w7B%2BZ6bsL._SS40_.jpg']"
A328S9RN3U5M68,B00CZ7O3H2,5.0,"Aerb 3in1 Universal 180&deg; Fisheye Lens + Wide Angle + Macro Lens Clip Camera Photo Kit For Apple iPhone 6 Plus/6S/6/5S/5C/5/4S/4, iPad Air 2/1, iPad 4/3/2, iPad Mini 3/2/1, Samsung Galaxy S6 Edge/S6/S5/S4, Galaxy Note 4/3/2, Sony, Motorola Droid and Other Smart Phones (Silver)","['https://images-na.ssl-images-amazon.com/images/I/514JI7LVs-L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41P3MMurmfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41KAfkbfdfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51kA1oJj3OL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51iJkjTVl2L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61q%2BNuDJ3aL._SX38_SY50_CR,0,0,38,50_.jpg']"
A1E1LEVQ9VQNK,B00CZ7O3H2,4.0,"Aerb 3in1 Universal 180&deg; Fisheye Lens + Wide Angle + Macro Lens Clip Camera Photo Kit For Apple iPhone 6 Plus/6S/6/5S/5C/5/4S/4, iPad Air 2/1, iPad 4/3/2, iPad Mini 3/2/1, Samsung Galaxy S6 Edge/S6/S5/S4, Galaxy Note 4/3/2, Sony, Motorola Droid and Other Smart Phones (Silver)","['https://images-na.ssl-images-amazon.com/images/I/514JI7LVs-L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41P3MMurmfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41KAfkbfdfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51kA1oJj3OL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51iJkjTVl2L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61q%2BNuDJ3aL._SX38_SY50_CR,0,0,38,50_.jpg']"
A1ODOGXEYECQQ8,B00CZ7O3H2,4.0,"Aerb 3in1 Universal 180&deg; Fisheye Lens + Wide Angle + Macro Lens Clip Camera Photo Kit For Apple iPhone 6 Plus/6S/6/5S/5C/5/4S/4, iPad Air 2/1, iPad 4/3/2, iPad Mini 3/2/1, Samsung Galaxy S6 Edge/S6/S5/S4, Galaxy Note 4/3/2, Sony, Motorola Droid and Other Smart Phones (Silver)","['https://images-na.ssl-images-amazon.com/images/I/514JI7LVs-L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41P3MMurmfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41KAfkbfdfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51kA1oJj3OL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51iJkjTVl2L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61q%2BNuDJ3aL._SX38_SY50_CR,0,0,38,50_.jpg']"
A1OGCPMSIVK7G4,B00CZE3HY0,5.0,TinyGadget Screen Protector for iPhone 5 - Non-Retail Packaging - Glass,[]
ASTJR9Q07MHDO,B00D034S8E,5.0,SQdeal? 3-Piece Hybrid High Impact zebra print Case Cover For Samsung Galaxy S3 I9300 Black &amp; pink color + touch stylus + screen protector,[]
A2LTYEYGKBYXRR,B00D10GQW2,5.0,ORICO DCA-4U 31 Watt 4 Port USB Wall Charger-White,"['https://images-na.ssl-images-amazon.com/images/I/31b5GqEmM5L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31a9IEjoQAL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vt-rBr6%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61BtWEUo9ML._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61wJ4R2bIdL._SX38_SY50_CR,0,0,38,50_.jpg']"
A2NOW4U7W3F7RI,B00D1HLUP8,2.0,Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver (Discontinued by Manufacturer),"['https://images-na.ssl-images-amazon.com/images/I/519HC8iTaPL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/518J3ExdR3L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bMzruGnoL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51OKtLMH-BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Ja-gAX7CL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41scQJv9WsL._SX38_SY50_CR,0,0,38,50_.jpg']"
ASTJR9Q07MHDO,B00D2LJKQE,5.0,I Need(TM) Lovely 3D Cartoon Hide and Seek Minnie Mouse Soft Silicone Case Cover Compatible Samsung Galaxy S4 I9500(Black) black,"['https://images-na.ssl-images-amazon.com/images/I/41HwplHRiYL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41wzjTdFZxL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41jxDtJmhQL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41D35jqzANL._SX38_SY50_CR,0,0,38,50_.jpg']"
A301Z8IOK3T238,B00D2UFBJU,5.0,LliVEER Hot Pink iPhone 5 Lovely 3D Glasses Hello Kitty Soft Silicone Case Protective Cover Skin for Apple iPhone 5 5G 5th,[]
A3EM243NDJ4DF3,B00D2ZQ6ZI,5.0,Rayovac 7 Hour Power USB Backup Charger with Micro USB and Batteries Included (PS73-4B),"['https://images-na.ssl-images-amazon.com/images/I/41IyHZyDcgL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31A0jVzdoGL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31wfpYk8WLL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uQYWWsHlL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gpLPFto2L._SX38_SY50_CR,0,0,38,50_.jpg']"
A3LDPF5FMB782Z,B00D38Z9IY,2.0,MPERO Collection Full Coverage Hard Rubberized Black Case for LG Optimus F3 LS720 (Compatible with Sprint version ONLY),"['https://images-na.ssl-images-amazon.com/images/I/41oz0lAamIL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NEdJhgcWL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bXG258FmL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Hau70LT8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Z3%2BCnkJpL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/419njYw8F-L._SS40_.jpg']"
A36K2N527TXXJN,B00D4AGNF4,5.0,"Satechi Universal Dashboard Mount for 3.5&quot;- 5.5&quot; Smartphones including iPhone 7 Plus, 7, Samsung Galaxy S8, Google Pixel, LG G6 and more (White)","['https://images-na.ssl-images-amazon.com/images/I/31RGbCIX1nL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31J9tR5HMKL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DI0NM6oeL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/313XZN3koaL._SX38_SY50_CR,0,0,38,50_.jpg']"
A3094EPI56GKZ6,B00D4YJTRY,4.0,Eagle Cell PHNK521YSTBKBK HypeKick Hybrid Protective Gummy TPU Case with Kickstand for Nokia Lumia 521 - Retail Packaging - Black,"['https://images-na.ssl-images-amazon.com/images/I/41WzOvJMvvL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41aYD7WehYL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31X0aNJqO-L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/418P4wX%2Be7L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41TugEagraL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DOuMH8BOL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31LU9s4zwML._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31eIschT5iL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31eapnvfM4L._SS36_.jpg']"
ATZ4ETDUWDY5C,B00D54YBFS,5.0,DevilCase HTC ONE M9 Aluminum Alloy Protective Bumper (M9/Blue),"['https://images-na.ssl-images-amazon.com/images/I/41X2rZJ8kgL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31xaleFx62L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31WyJiqSImL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41mUnW9u0cL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Qg0C5fUSL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VRKaFscFL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51u5Dj0A-qL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51yiWppQe%2BL._SS36_.jpg']"
A56AUIA2KJ3KQ,B00D62JK0A,5.0,"BLU Life Play Unlocked Dual Sim Phone with Quad-Core 1.2GHz Processor, Android 4.2 JB, 4.7-inch IPS HD Display, 4G HSPA+ up to 42Mbps and 8MP Camera (Blue)","['https://images-na.ssl-images-amazon.com/images/I/31D%2BkHWf5CL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21FnEp39QnL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21sTVtMHT1L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PDleHU%2BUL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31vwG1js7rL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vhfMmBzIL._SX38_SY50_CR,0,0,38,50_.jpg']"
A3JLR9OQT78CTD,B00D6438PG,5.0,MYBAT NK521LCDSCPRTW LCD Screen Protector for Nokia Lumia 521 - Retail Packaging - Twin Pack,[]
A1W415JP5WEAJK,B00D64PN36,5.0,OTRON 2.1A (12W) Dual-Port Turbo USB Car Charger Designed for Apple and Android Devices - White,"['https://images-na.ssl-images-amazon.com/images/I/316taFR3IZL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zw9C0oIuL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31CEhRIolYL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iQnd3HNKL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IaVkDN3iL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41TOQ2wdatL._SX38_SY50_CR,0,0,38,50_.jpg']"
A3AYSYSLHU26U9,B00D64PN36,5.0,OTRON 2.1A (12W) Dual-Port Turbo USB Car Charger Designed for Apple and Android Devices - White,"['https://images-na.ssl-images-amazon.com/images/I/316taFR3IZL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zw9C0oIuL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31CEhRIolYL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iQnd3HNKL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IaVkDN3iL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41TOQ2wdatL._SX38_SY50_CR,0,0,38,50_.jpg']"
A10ZFE6YE0UHW8,B00D64PN36,4.0,OTRON 2.1A (12W) Dual-Port Turbo USB Car Charger Designed for Apple and Android Devices - White,"['https://images-na.ssl-images-amazon.com/images/I/316taFR3IZL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zw9C0oIuL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31CEhRIolYL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iQnd3HNKL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IaVkDN3iL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41TOQ2wdatL._SX38_SY50_CR,0,0,38,50_.jpg']"
